__time,/gazebo_ground_truth/odom/header/header/seq,/gazebo_ground_truth/odom/header/header/stamp,/gazebo_ground_truth/odom/pose/covariance/[0;0],/gazebo_ground_truth/odom/pose/covariance/[0;1],/gazebo_ground_truth/odom/pose/covariance/[0;2],/gazebo_ground_truth/odom/pose/covariance/[0;3],/gazebo_ground_truth/odom/pose/covariance/[0;4],/gazebo_ground_truth/odom/pose/covariance/[0;5],/gazebo_ground_truth/odom/pose/covariance/[1;1],/gazebo_ground_truth/odom/pose/covariance/[1;2],/gazebo_ground_truth/odom/pose/covariance/[1;3],/gazebo_ground_truth/odom/pose/covariance/[1;4],/gazebo_ground_truth/odom/pose/covariance/[1;5],/gazebo_ground_truth/odom/pose/covariance/[2;2],/gazebo_ground_truth/odom/pose/covariance/[2;3],/gazebo_ground_truth/odom/pose/covariance/[2;4],/gazebo_ground_truth/odom/pose/covariance/[2;5],/gazebo_ground_truth/odom/pose/covariance/[3;3],/gazebo_ground_truth/odom/pose/covariance/[3;4],/gazebo_ground_truth/odom/pose/covariance/[3;5],/gazebo_ground_truth/odom/pose/covariance/[4;4],/gazebo_ground_truth/odom/pose/covariance/[4;5],/gazebo_ground_truth/odom/pose/covariance/[5;5],/gazebo_ground_truth/odom/pose/pose/orientation/pitch,/gazebo_ground_truth/odom/pose/pose/orientation/roll,/gazebo_ground_truth/odom/pose/pose/orientation/w,/gazebo_ground_truth/odom/pose/pose/orientation/x,/gazebo_ground_truth/odom/pose/pose/orientation/y,/gazebo_ground_truth/odom/pose/pose/orientation/yaw,/gazebo_ground_truth/odom/pose/pose/orientation/z,/gazebo_ground_truth/odom/pose/pose/position/x,/gazebo_ground_truth/odom/pose/pose/position/y,/gazebo_ground_truth/odom/pose/pose/position/z,/gazebo_ground_truth/odom/twist/covariance/[0;0],/gazebo_ground_truth/odom/twist/covariance/[0;1],/gazebo_ground_truth/odom/twist/covariance/[0;2],/gazebo_ground_truth/odom/twist/covariance/[0;3],/gazebo_ground_truth/odom/twist/covariance/[0;4],/gazebo_ground_truth/odom/twist/covariance/[0;5],/gazebo_ground_truth/odom/twist/covariance/[1;1],/gazebo_ground_truth/odom/twist/covariance/[1;2],/gazebo_ground_truth/odom/twist/covariance/[1;3],/gazebo_ground_truth/odom/twist/covariance/[1;4],/gazebo_ground_truth/odom/twist/covariance/[1;5],/gazebo_ground_truth/odom/twist/covariance/[2;2],/gazebo_ground_truth/odom/twist/covariance/[2;3],/gazebo_ground_truth/odom/twist/covariance/[2;4],/gazebo_ground_truth/odom/twist/covariance/[2;5],/gazebo_ground_truth/odom/twist/covariance/[3;3],/gazebo_ground_truth/odom/twist/covariance/[3;4],/gazebo_ground_truth/odom/twist/covariance/[3;5],/gazebo_ground_truth/odom/twist/covariance/[4;4],/gazebo_ground_truth/odom/twist/covariance/[4;5],/gazebo_ground_truth/odom/twist/covariance/[5;5],/gazebo_ground_truth/odom/twist/twist/angular/x,/gazebo_ground_truth/odom/twist/twist/angular/y,/gazebo_ground_truth/odom/twist/twist/angular/z,/gazebo_ground_truth/odom/twist/twist/linear/x,/gazebo_ground_truth/odom/twist/twist/linear/y,/gazebo_ground_truth/odom/twist/twist/linear/z,/glim_ros/odom/header/header/seq,/glim_ros/odom/header/header/stamp,/glim_ros/odom/pose/covariance/[0;0],/glim_ros/odom/pose/covariance/[0;1],/glim_ros/odom/pose/covariance/[0;2],/glim_ros/odom/pose/covariance/[0;3],/glim_ros/odom/pose/covariance/[0;4],/glim_ros/odom/pose/covariance/[0;5],/glim_ros/odom/pose/covariance/[1;1],/glim_ros/odom/pose/covariance/[1;2],/glim_ros/odom/pose/covariance/[1;3],/glim_ros/odom/pose/covariance/[1;4],/glim_ros/odom/pose/covariance/[1;5],/glim_ros/odom/pose/covariance/[2;2],/glim_ros/odom/pose/covariance/[2;3],/glim_ros/odom/pose/covariance/[2;4],/glim_ros/odom/pose/covariance/[2;5],/glim_ros/odom/pose/covariance/[3;3],/glim_ros/odom/pose/covariance/[3;4],/glim_ros/odom/pose/covariance/[3;5],/glim_ros/odom/pose/covariance/[4;4],/glim_ros/odom/pose/covariance/[4;5],/glim_ros/odom/pose/covariance/[5;5],/glim_ros/odom/pose/pose/orientation/pitch,/glim_ros/odom/pose/pose/orientation/roll,/glim_ros/odom/pose/pose/orientation/w,/glim_ros/odom/pose/pose/orientation/x,/glim_ros/odom/pose/pose/orientation/y,/glim_ros/odom/pose/pose/orientation/yaw,/glim_ros/odom/pose/pose/orientation/z,/glim_ros/odom/pose/pose/position/x,/glim_ros/odom/pose/pose/position/y,/glim_ros/odom/pose/pose/position/z,/glim_ros/odom/twist/covariance/[0;0],/glim_ros/odom/twist/covariance/[0;1],/glim_ros/odom/twist/covariance/[0;2],/glim_ros/odom/twist/covariance/[0;3],/glim_ros/odom/twist/covariance/[0;4],/glim_ros/odom/twist/covariance/[0;5],/glim_ros/odom/twist/covariance/[1;1],/glim_ros/odom/twist/covariance/[1;2],/glim_ros/odom/twist/covariance/[1;3],/glim_ros/odom/twist/covariance/[1;4],/glim_ros/odom/twist/covariance/[1;5],/glim_ros/odom/twist/covariance/[2;2],/glim_ros/odom/twist/covariance/[2;3],/glim_ros/odom/twist/covariance/[2;4],/glim_ros/odom/twist/covariance/[2;5],/glim_ros/odom/twist/covariance/[3;3],/glim_ros/odom/twist/covariance/[3;4],/glim_ros/odom/twist/covariance/[3;5],/glim_ros/odom/twist/covariance/[4;4],/glim_ros/odom/twist/covariance/[4;5],/glim_ros/odom/twist/covariance/[5;5],/glim_ros/odom/twist/twist/angular/x,/glim_ros/odom/twist/twist/angular/y,/glim_ros/odom/twist/twist/angular/z,/glim_ros/odom/twist/twist/linear/x,/glim_ros/odom/twist/twist/linear/y,/glim_ros/odom/twist/twist/linear/z,diff_x,diff_y,diff_z,glim_roll,glim_pitch,glim_yaw,gt_roll,gt_pitch,gt_yaw,diff_roll,diff_pitch,diff_yaw
20.09,887.0,20.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.736e-05,2.995e-05,0.99999999,1.4974e-05,-8.682e-06,-0.000282097,-0.000141049,0.001531464,0.000389661,0.000281105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1742e-05,2.892e-06,-9.1e-07,7.7522e-05,5.534e-06,4.811e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.9950448878523784e-05,-1.7359775688507995e-05,-0.0002820982609167542,-2.9950448878523784e-05,1.7359775688507995e-05,0.0002820982609167542
20.11,888.0,20.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7359e-05,2.9949e-05,0.99999999,1.4973e-05,-8.682e-06,-0.000282101,-0.00014105,0.001533006,0.000389665,0.000281105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1742e-05,2.892e-06,-9.1e-07,7.7528e-05,5.534e-06,4.811e-06,345.0,20.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5169e-05,-3.7571e-05,0.999999999,-1.8786e-05,1.2584e-05,6.4812e-05,3.2406e-05,0.00127393,-0.000374489,-1.5446e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000259076,-0.000764154,-0.00029655100000000004,-3.7571184405437667e-05,2.5169217546805456e-05,6.48115272234676e-05,2.9948448895899448e-05,-1.7359775940750666e-05,-0.00028210026089937857,-6.751963330133711e-05,4.252899348755612e-05,0.00034691178812284616
20.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.0,20.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5169e-05,-3.7571e-05,0.999999999,-1.8786e-05,1.2584e-05,6.4812e-05,3.2406e-05,0.00127393,-0.000374489,-1.5446e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-3.7571184405437667e-05,2.5169217546805456e-05,6.48115272234676e-05,0.0,0.0,0.0,-3.7571184405437667e-05,2.5169217546805456e-05,6.48115272234676e-05
20.13,889.0,20.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7358e-05,2.9949e-05,0.99999999,1.4973e-05,-8.681e-06,-0.000282104,-0.000141052,0.001534548,0.000389669,0.000281104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1742e-05,2.892e-06,-9.1e-07,7.7534e-05,5.534e-06,4.811e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.9948448648506033e-05,-1.7357775880633142e-05,-0.00028210426086938743,-2.9948448648506033e-05,1.7357775880633142e-05,0.00028210426086938743
20.15,890.0,20.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7356e-05,2.9948e-05,0.99999999,1.4973e-05,-8.68e-06,-0.000282108,-0.000141054,0.00153609,0.000389673,0.000281104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1742e-05,2.892e-06,-9.1e-07,7.754e-05,5.534e-06,4.811e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.9948448401104596e-05,-1.7355775820737662e-05,-0.0002821082608393964,-2.9948448401104596e-05,1.7355775820737662e-05,0.0002821082608393964
20.17,891.0,20.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7355e-05,2.9948e-05,0.99999999,1.4973e-05,-8.68e-06,-0.000282112,-0.000141056,0.001537632,0.000389678,0.000281104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1742e-05,2.892e-06,-9.09e-07,7.7547e-05,5.534e-06,4.811e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.9948448435807712e-05,-1.7355775760563574e-05,-0.0002821122608393562,-2.9948448435807712e-05,1.7355775760563574e-05,0.0002821122608393562
20.19,892.0,20.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7354e-05,2.9947e-05,0.99999999,1.4972e-05,-8.679e-06,-0.000282115,-0.000141057,0.001539174,0.000389682,0.000281104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1742e-05,2.892e-06,-9.09e-07,7.7553e-05,5.534e-06,4.811e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.994644817106481e-05,-1.7353776013084854e-05,-0.0002821142607920356,-2.994644817106481e-05,1.7353776013084854e-05,0.0002821142607920356
20.21,893.0,20.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7352e-05,2.9947e-05,0.99999999,1.4972e-05,-8.678e-06,-0.000282119,-0.000141059,0.001540717,0.000389686,0.000281103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1742e-05,2.892e-06,-9.09e-07,7.7559e-05,5.534e-06,4.811e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.99464479236454e-05,-1.7351775953189374e-05,-0.00028211826076204654,-2.99464479236454e-05,1.7351775953189374e-05,0.00028211826076204654
20.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.0,20.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7092e-05,-2.9415e-05,1.0,-1.4708e-05,8.546e-06,5.3182e-05,2.6591e-05,0.001224613,-0.000286213,-2.7484e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-2.9415545485856313e-05,1.7092782184757738e-05,5.318174859070939e-05,0.0,0.0,0.0,-2.9415545485856313e-05,1.7092782184757738e-05,5.318174859070939e-05
20.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.0,20.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7092e-05,-2.9415e-05,1.0,-1.4708e-05,8.546e-06,5.3182e-05,2.6591e-05,0.001224613,-0.000286213,-2.7484e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-2.9415545485856313e-05,1.7092782184757738e-05,5.318174859070939e-05,0.0,0.0,0.0,-2.9415545485856313e-05,1.7092782184757738e-05,5.318174859070939e-05
20.23,894.0,20.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7351e-05,2.9946e-05,0.99999999,1.4972e-05,-8.678e-06,-0.000282122,-0.000141061,0.001542259,0.00038969,0.000281103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1742e-05,2.892e-06,-9.09e-07,7.7565e-05,5.534e-06,4.811e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.9946447958340466e-05,-1.7351775893459376e-05,-0.0002821222607620064,-2.9946447958340466e-05,1.7351775893459376e-05,0.0002821222607620064
20.25,895.0,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.735e-05,2.9946e-05,0.99999999,1.4972e-05,-8.677e-06,-0.000282126,-0.000141063,0.001543802,0.000389695,0.000281103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1742e-05,2.892e-06,-9.09e-07,7.7571e-05,5.533e-06,4.811e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.9946447710909078e-05,-1.734977583334185e-05,-0.00028212626073201736,-2.9946447710909078e-05,1.734977583334185e-05,0.00028212626073201736
20.27,896.0,20.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7348e-05,2.9945e-05,0.99999999,1.4971e-05,-8.676e-06,-0.000282129,-0.000141064,0.001545345,0.000389699,0.000281102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1742e-05,2.892e-06,-9.09e-07,7.7577e-05,5.533e-06,4.811e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.9944447446146252e-05,-1.7347776085641087e-05,-0.0002821282606847047,-2.9944447446146252e-05,1.7347776085641087e-05,0.0002821282606847047
20.29,897.0,20.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7347e-05,2.9945e-05,0.99999999,1.4971e-05,-8.676e-06,-0.000282133,-0.000141066,0.001546888,0.000389703,0.000281102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1742e-05,2.892e-06,-9.09e-07,7.7584e-05,5.533e-06,4.811e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.9944447480833322e-05,-1.7347776025689043e-05,-0.00028213226068466454,-2.9944447480833322e-05,1.7347776025689043e-05,0.00028213226068466454
20.31,898.0,20.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7346e-05,2.9945e-05,0.99999999,1.4971e-05,-8.675e-06,-0.000282136,-0.000141068,0.001548431,0.000389707,0.000281102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1742e-05,2.892e-06,-9.09e-07,7.759e-05,5.533e-06,4.811e-06,349.0,20.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.239e-06,5.475e-06,1.0,2.737e-06,1.119e-06,1.6221e-05,8.111e-06,0.001364134,-0.00018726,-5.8725e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00018429700000000015,-0.000576967,-0.00033982699999999996,5.4740181520510585e-06,2.237955600392638e-06,1.6222006124949053e-05,2.9944447233383936e-05,-1.7345775965793564e-05,-0.0002821362606546775,-2.4470429081332877e-05,1.9583731566186202e-05,0.0002983582667796266
20.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.0,20.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.239e-06,5.475e-06,1.0,2.737e-06,1.119e-06,1.6221e-05,8.111e-06,0.001364134,-0.00018726,-5.8725e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,5.4740181520510585e-06,2.237955600392638e-06,1.6222006124949053e-05,0.0,0.0,0.0,5.4740181520510585e-06,2.237955600392638e-06,1.6222006124949053e-05
20.33,899.0,20.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7344e-05,2.9944e-05,0.99999999,1.4971e-05,-8.674e-06,-0.00028214,-0.00014107,0.001549974,0.000389712,0.000281102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1742e-05,2.892e-06,-9.09e-07,7.7596e-05,5.533e-06,4.811e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.99444469859265e-05,-1.734377590567604e-05,-0.0002821402606246904,-2.99444469859265e-05,1.734377590567604e-05,0.0002821402606246904
20.35,900.0,20.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7343e-05,2.9944e-05,0.99999999,1.4971e-05,-8.674e-06,-0.000282143,-0.000141071,0.001551517,0.000389716,0.000281101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1742e-05,2.892e-06,-9.09e-07,7.7602e-05,5.533e-06,4.811e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.9944447003266036e-05,-1.7343775875922063e-05,-0.00028214226062467027,-2.9944447003266036e-05,1.7343775875922063e-05,0.00028214226062467027
20.37,901.0,20.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7341e-05,2.9943e-05,0.99999999,1.497e-05,-8.673e-06,-0.000282147,-0.000141073,0.001553061,0.00038972,0.000281101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1742e-05,2.891e-06,-9.09e-07,7.7608e-05,5.533e-06,4.811e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.9942446755818733e-05,-1.7341776098245276e-05,-0.0002821462605773456,-2.9942446755818733e-05,1.7341776098245276e-05,0.0002821462605773456
20.39,902.0,20.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.734e-05,2.9943e-05,0.99999999,1.497e-05,-8.672e-06,-0.00028215,-0.000141075,0.001554604,0.000389724,0.000281101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1743e-05,2.891e-06,-9.09e-07,7.7615e-05,5.533e-06,4.811e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.99424465083433e-05,-1.7339776038349797e-05,-0.00028215026054736054,-2.99424465083433e-05,1.7339776038349797e-05,0.00028215026054736054
20.41,903.0,20.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7339e-05,2.9942e-05,0.99999999,1.497e-05,-8.671e-06,-0.000282154,-0.000141077,0.001556148,0.000389729,0.0002811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1743e-05,2.891e-06,-9.09e-07,7.7621e-05,5.533e-06,4.811e-06,351.0,20.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.353e-06,6.112e-06,1.0,3.056e-06,2.177e-06,6.1333e-05,3.0667e-05,0.001191969,-0.000356822,-5.3388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00036417900000000007,-0.000746551,-0.00033448799999999997,6.11213351837969e-06,4.353812559143577e-06,6.133401328631436e-05,2.994244626085987e-05,-1.7337775978454317e-05,-0.0002821542605173754,-2.3830312742480178e-05,2.1691588537597895e-05,0.00034348827380368977
20.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.0,20.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.353e-06,6.112e-06,1.0,3.056e-06,2.177e-06,6.1333e-05,3.0667e-05,0.001191969,-0.000356822,-5.3388e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,6.11213351837969e-06,4.353812559143577e-06,6.133401328631436e-05,0.0,0.0,0.0,6.11213351837969e-06,4.353812559143577e-06,6.133401328631436e-05
20.43,904.0,20.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7337e-05,2.9942e-05,0.99999999,1.497e-05,-8.671e-06,-0.000282157,-0.000141079,0.001557692,0.000389733,0.0002811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1743e-05,2.891e-06,-9.09e-07,7.7627e-05,5.533e-06,4.811e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.9942446295526962e-05,-1.7337775918502274e-05,-0.00028215826051733526,-2.9942446295526962e-05,1.7337775918502274e-05,0.00028215826051733526
