__time,/gazebo_ground_truth/odom/header/header/seq,/gazebo_ground_truth/odom/header/header/stamp,/gazebo_ground_truth/odom/pose/covariance/[0;0],/gazebo_ground_truth/odom/pose/covariance/[0;1],/gazebo_ground_truth/odom/pose/covariance/[0;2],/gazebo_ground_truth/odom/pose/covariance/[0;3],/gazebo_ground_truth/odom/pose/covariance/[0;4],/gazebo_ground_truth/odom/pose/covariance/[0;5],/gazebo_ground_truth/odom/pose/covariance/[1;1],/gazebo_ground_truth/odom/pose/covariance/[1;2],/gazebo_ground_truth/odom/pose/covariance/[1;3],/gazebo_ground_truth/odom/pose/covariance/[1;4],/gazebo_ground_truth/odom/pose/covariance/[1;5],/gazebo_ground_truth/odom/pose/covariance/[2;2],/gazebo_ground_truth/odom/pose/covariance/[2;3],/gazebo_ground_truth/odom/pose/covariance/[2;4],/gazebo_ground_truth/odom/pose/covariance/[2;5],/gazebo_ground_truth/odom/pose/covariance/[3;3],/gazebo_ground_truth/odom/pose/covariance/[3;4],/gazebo_ground_truth/odom/pose/covariance/[3;5],/gazebo_ground_truth/odom/pose/covariance/[4;4],/gazebo_ground_truth/odom/pose/covariance/[4;5],/gazebo_ground_truth/odom/pose/covariance/[5;5],/gazebo_ground_truth/odom/pose/pose/orientation/pitch,/gazebo_ground_truth/odom/pose/pose/orientation/roll,/gazebo_ground_truth/odom/pose/pose/orientation/w,/gazebo_ground_truth/odom/pose/pose/orientation/x,/gazebo_ground_truth/odom/pose/pose/orientation/y,/gazebo_ground_truth/odom/pose/pose/orientation/yaw,/gazebo_ground_truth/odom/pose/pose/orientation/z,/gazebo_ground_truth/odom/pose/pose/position/x,/gazebo_ground_truth/odom/pose/pose/position/y,/gazebo_ground_truth/odom/pose/pose/position/z,/gazebo_ground_truth/odom/twist/covariance/[0;0],/gazebo_ground_truth/odom/twist/covariance/[0;1],/gazebo_ground_truth/odom/twist/covariance/[0;2],/gazebo_ground_truth/odom/twist/covariance/[0;3],/gazebo_ground_truth/odom/twist/covariance/[0;4],/gazebo_ground_truth/odom/twist/covariance/[0;5],/gazebo_ground_truth/odom/twist/covariance/[1;1],/gazebo_ground_truth/odom/twist/covariance/[1;2],/gazebo_ground_truth/odom/twist/covariance/[1;3],/gazebo_ground_truth/odom/twist/covariance/[1;4],/gazebo_ground_truth/odom/twist/covariance/[1;5],/gazebo_ground_truth/odom/twist/covariance/[2;2],/gazebo_ground_truth/odom/twist/covariance/[2;3],/gazebo_ground_truth/odom/twist/covariance/[2;4],/gazebo_ground_truth/odom/twist/covariance/[2;5],/gazebo_ground_truth/odom/twist/covariance/[3;3],/gazebo_ground_truth/odom/twist/covariance/[3;4],/gazebo_ground_truth/odom/twist/covariance/[3;5],/gazebo_ground_truth/odom/twist/covariance/[4;4],/gazebo_ground_truth/odom/twist/covariance/[4;5],/gazebo_ground_truth/odom/twist/covariance/[5;5],/gazebo_ground_truth/odom/twist/twist/angular/x,/gazebo_ground_truth/odom/twist/twist/angular/y,/gazebo_ground_truth/odom/twist/twist/angular/z,/gazebo_ground_truth/odom/twist/twist/linear/x,/gazebo_ground_truth/odom/twist/twist/linear/y,/gazebo_ground_truth/odom/twist/twist/linear/z,/glim_ros/odom/header/header/seq,/glim_ros/odom/header/header/stamp,/glim_ros/odom/pose/covariance/[0;0],/glim_ros/odom/pose/covariance/[0;1],/glim_ros/odom/pose/covariance/[0;2],/glim_ros/odom/pose/covariance/[0;3],/glim_ros/odom/pose/covariance/[0;4],/glim_ros/odom/pose/covariance/[0;5],/glim_ros/odom/pose/covariance/[1;1],/glim_ros/odom/pose/covariance/[1;2],/glim_ros/odom/pose/covariance/[1;3],/glim_ros/odom/pose/covariance/[1;4],/glim_ros/odom/pose/covariance/[1;5],/glim_ros/odom/pose/covariance/[2;2],/glim_ros/odom/pose/covariance/[2;3],/glim_ros/odom/pose/covariance/[2;4],/glim_ros/odom/pose/covariance/[2;5],/glim_ros/odom/pose/covariance/[3;3],/glim_ros/odom/pose/covariance/[3;4],/glim_ros/odom/pose/covariance/[3;5],/glim_ros/odom/pose/covariance/[4;4],/glim_ros/odom/pose/covariance/[4;5],/glim_ros/odom/pose/covariance/[5;5],/glim_ros/odom/pose/pose/orientation/pitch,/glim_ros/odom/pose/pose/orientation/roll,/glim_ros/odom/pose/pose/orientation/w,/glim_ros/odom/pose/pose/orientation/x,/glim_ros/odom/pose/pose/orientation/y,/glim_ros/odom/pose/pose/orientation/yaw,/glim_ros/odom/pose/pose/orientation/z,/glim_ros/odom/pose/pose/position/x,/glim_ros/odom/pose/pose/position/y,/glim_ros/odom/pose/pose/position/z,/glim_ros/odom/twist/covariance/[0;0],/glim_ros/odom/twist/covariance/[0;1],/glim_ros/odom/twist/covariance/[0;2],/glim_ros/odom/twist/covariance/[0;3],/glim_ros/odom/twist/covariance/[0;4],/glim_ros/odom/twist/covariance/[0;5],/glim_ros/odom/twist/covariance/[1;1],/glim_ros/odom/twist/covariance/[1;2],/glim_ros/odom/twist/covariance/[1;3],/glim_ros/odom/twist/covariance/[1;4],/glim_ros/odom/twist/covariance/[1;5],/glim_ros/odom/twist/covariance/[2;2],/glim_ros/odom/twist/covariance/[2;3],/glim_ros/odom/twist/covariance/[2;4],/glim_ros/odom/twist/covariance/[2;5],/glim_ros/odom/twist/covariance/[3;3],/glim_ros/odom/twist/covariance/[3;4],/glim_ros/odom/twist/covariance/[3;5],/glim_ros/odom/twist/covariance/[4;4],/glim_ros/odom/twist/covariance/[4;5],/glim_ros/odom/twist/covariance/[5;5],/glim_ros/odom/twist/twist/angular/x,/glim_ros/odom/twist/twist/angular/y,/glim_ros/odom/twist/twist/angular/z,/glim_ros/odom/twist/twist/linear/x,/glim_ros/odom/twist/twist/linear/y,/glim_ros/odom/twist/twist/linear/z,diff_x,diff_y,diff_z,glim_roll,glim_pitch,glim_yaw,gt_roll,gt_pitch,gt_yaw,diff_roll,diff_pitch,diff_yaw
2.98,142.0,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8559e-05,3.0363e-05,0.99999999,1.518e-05,-9.281e-06,-0.000278892,-0.000139446,0.00025643,0.000386048,0.000281363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1701e-05,2.927e-06,-9.34e-07,7.2419e-05,5.553e-06,4.808e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0362588110179105e-05,-1.8557766239268858e-05,-0.000278892282712124,-3.0362588110179105e-05,1.8557766239268858e-05,0.000278892282712124
3.0,143.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8557e-05,3.0362e-05,0.99999999,1.518e-05,-9.281e-06,-0.000278895,-0.000139448,0.000257871,0.000386053,0.000281363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1701e-05,2.927e-06,-9.34e-07,7.2425e-05,5.553e-06,4.808e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0362588147286195e-05,-1.8557766178428636e-05,-0.00027889628271208556,-3.0362588147286195e-05,1.8557766178428636e-05,0.00027889628271208556
3.02,144.0,3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8556e-05,3.0362e-05,0.99999999,1.518e-05,-9.28e-06,-0.000278899,-0.00013945,0.000259311,0.000386057,0.000281363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1701e-05,2.927e-06,-9.34e-07,7.2431e-05,5.553e-06,4.808e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0362587905492685e-05,-1.855576611764498e-05,-0.0002789002826816821,-3.0362587905492685e-05,1.855576611764498e-05,0.0002789002826816821
3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000157305,3.377e-05,0.999999981,1.6899e-05,7.865e-05,-0.000354805,-0.000177404,-0.001863826,0.000448615,0.000504995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.377009413478552e-05,0.0001573059935693344,-0.00035480534690004724,0.0,0.0,0.0,3.377009413478552e-05,0.0001573059935693344,-0.00035480534690004724
3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000157305,3.377e-05,0.999999981,1.6899e-05,7.865e-05,-0.000354805,-0.000177404,-0.001863826,0.000448615,0.000504995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.377009413478552e-05,0.0001573059935693344,-0.00035480534690004724,0.0,0.0,0.0,3.377009413478552e-05,0.0001573059935693344,-0.00035480534690004724
3.04,145.0,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8554e-05,3.0361e-05,0.99999999,1.5179e-05,-9.279e-06,-0.000278903,-0.000139452,0.000260752,0.000386061,0.000281363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1701e-05,2.927e-06,-9.34e-07,7.2437e-05,5.553e-06,4.809e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0360587663710392e-05,-1.855376633597139e-05,-0.00027890428263272897,-3.0360587663710392e-05,1.855376633597139e-05,0.00027890428263272897
3.06,146.0,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8553e-05,3.0361e-05,0.99999999,1.5179e-05,-9.279e-06,-0.000278907,-0.000139454,0.000262192,0.000386065,0.000281362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1701e-05,2.927e-06,-9.34e-07,7.2442e-05,5.553e-06,4.809e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0360587700809487e-05,-1.8553766275131167e-05,-0.0002789082826326906,-3.0360587700809487e-05,1.8553766275131167e-05,0.0002789082826326906
3.08,147.0,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8551e-05,3.036e-05,0.99999999,1.5179e-05,-9.278e-06,-0.000278911,-0.000139456,0.000263633,0.000386069,0.000281362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1701e-05,2.927e-06,-9.34e-07,7.2448e-05,5.553e-06,4.809e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0360587458995973e-05,-1.8551766214569554e-05,-0.0002789122826022891,-3.0360587458995973e-05,1.8551766214569554e-05,0.0002789122826022891
3.1,148.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.855e-05,3.036e-05,0.99999999,1.5179e-05,-9.277e-06,-0.000278915,-0.000139458,0.000265074,0.000386074,0.000281362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1701e-05,2.927e-06,-9.34e-07,7.2454e-05,5.553e-06,4.809e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0360587217174463e-05,-1.8549766153785896e-05,-0.00027891628257188753,-3.0360587217174463e-05,1.8549766153785896e-05,0.00027891628257188753
3.12,149.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8548e-05,3.0359e-05,0.99999999,1.5178e-05,-9.276e-06,-0.000278919,-0.00013946,0.000266515,0.000386078,0.000281361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1701e-05,2.927e-06,-9.34e-07,7.246e-05,5.553e-06,4.809e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.035858697536417e-05,-1.8547766371890262e-05,-0.0002789202825229425,-3.035858697536417e-05,1.8547766371890262e-05,0.0002789202825229425
3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000137273,3.8263e-05,0.999999981,1.9144e-05,6.8633e-05,-0.000361975,-0.000180989,-0.001527488,0.000583293,0.00052791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.826315601265505e-05,0.00013727292755283393,-0.000361975376677416,0.0,0.0,0.0,3.826315601265505e-05,0.00013727292755283393,-0.000361975376677416
3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000137273,3.8263e-05,0.999999981,1.9144e-05,6.8633e-05,-0.000361975,-0.000180989,-0.001527488,0.000583293,0.00052791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,3.826315601265505e-05,0.00013727292755283393,-0.000361975376677416,0.0,0.0,0.0,3.826315601265505e-05,0.00013727292755283393,-0.000361975376677416
3.14,150.0,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8547e-05,3.0359e-05,0.99999999,1.5178e-05,-9.276e-06,-0.000278923,-0.000139461,0.000267956,0.000386082,0.000281361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1702e-05,2.927e-06,-9.34e-07,7.2465e-05,5.553e-06,4.809e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0358586993907633e-05,-1.854776634147015e-05,-0.0002789222825229234,-3.0358586993907633e-05,1.854776634147015e-05,0.0002789222825229234
3.16,151.0,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8546e-05,3.0358e-05,0.99999999,1.5178e-05,-9.275e-06,-0.000278927,-0.000139463,0.000269397,0.000386086,0.000281361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1702e-05,2.927e-06,-9.34e-07,7.2471e-05,5.553e-06,4.809e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0358586752068126e-05,-1.8545766280908538e-05,-0.0002789262824925237,-3.0358586752068126e-05,1.8545766280908538e-05,0.0002789262824925237
3.18,152.0,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8544e-05,3.0358e-05,0.99999999,1.5178e-05,-9.274e-06,-0.000278931,-0.000139465,0.000270838,0.00038609,0.00028136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1702e-05,2.927e-06,-9.34e-07,7.2477e-05,5.553e-06,4.809e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.035858651022065e-05,-1.854376622012488e-05,-0.00027893028246212415,-3.035858651022065e-05,1.854376622012488e-05,0.00027893028246212415
3.2,153.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8543e-05,3.0357e-05,0.99999999,1.5177e-05,-9.273e-06,-0.000278935,-0.000139467,0.00027228,0.000386095,0.00028136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1702e-05,2.927e-06,-9.34e-07,7.2483e-05,5.553e-06,4.809e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0356586268384336e-05,-1.8541766438229246e-05,-0.0002789342824131871,-3.0356586268384336e-05,1.8541766438229246e-05,0.0002789342824131871
3.22,154.0,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8541e-05,3.0357e-05,0.99999999,1.5177e-05,-9.273e-06,-0.000278939,-0.000139469,0.000273721,0.000386099,0.00028136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1702e-05,2.926e-06,-9.34e-07,7.2489e-05,5.553e-06,4.809e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0356586305459442e-05,-1.8541766377833113e-05,-0.0002789382824131487,-3.0356586305459442e-05,1.8541766377833113e-05,0.0002789382824131487
3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000152318,-1.1491e-05,0.999999981,-5.732e-06,7.616e-05,-0.000362399,-0.000181199,-0.001773385,0.000551941,0.000406307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-1.1491600139767176e-05,0.0001523179203279934,-0.0003623988781076671,0.0,0.0,0.0,-1.1491600139767176e-05,0.0001523179203279934,-0.0003623988781076671
3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000152318,-1.1491e-05,0.999999981,-5.732e-06,7.616e-05,-0.000362399,-0.000181199,-0.001773385,0.000551941,0.000406307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-1.1491600139767176e-05,0.0001523179203279934,-0.0003623988781076671,0.0,0.0,0.0,-1.1491600139767176e-05,0.0001523179203279934,-0.0003623988781076671
3.24,155.0,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.854e-05,3.0356e-05,0.99999999,1.5177e-05,-9.272e-06,-0.000278943,-0.000139471,0.000275163,0.000386103,0.000281359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1702e-05,2.926e-06,-9.34e-07,7.2494e-05,5.553e-06,4.809e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0356586063591935e-05,-1.8539766317049455e-05,-0.0002789422823827512,-3.0356586063591935e-05,1.8539766317049455e-05,0.0002789422823827512
3.26,156.0,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8538e-05,3.0356e-05,0.99999999,1.5177e-05,-9.271e-06,-0.000278947,-0.000139473,0.000276605,0.000386107,0.000281359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1702e-05,2.926e-06,-9.34e-07,7.25e-05,5.553e-06,4.809e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0356585821716432e-05,-1.8537766256487842e-05,-0.0002789462823523536,-3.0356585821716432e-05,1.8537766256487842e-05,0.0002789462823523536
3.28,157.0,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8537e-05,3.0355e-05,0.99999999,1.5176e-05,-9.271e-06,-0.000278951,-0.000139475,0.000278047,0.000386111,0.000281359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1702e-05,2.926e-06,-9.34e-07,7.2506e-05,5.553e-06,4.809e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0354585858802702e-05,-1.8537766474535644e-05,-0.0002789502823337817,-3.0354585858802702e-05,1.8537766474535644e-05,0.0002789502823337817
3.3,158.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8535e-05,3.0355e-05,0.99999999,1.5176e-05,-9.27e-06,-0.000278955,-0.000139477,0.000279489,0.000386116,0.000281358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1702e-05,2.926e-06,-9.34e-07,7.2512e-05,5.553e-06,4.809e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.035458561691522e-05,-1.853576641397403e-05,-0.00027895428230338606,-3.035458561691522e-05,1.853576641397403e-05,0.00027895428230338606
3.32,159.0,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8534e-05,3.0354e-05,0.99999999,1.5176e-05,-9.269e-06,-0.000278959,-0.000139479,0.000280931,0.00038612,0.000281358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1702e-05,2.926e-06,-9.34e-07,7.2517e-05,5.553e-06,4.809e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0354585375019712e-05,-1.8533766353190373e-05,-0.0002789582822729906,-3.0354585375019712e-05,1.8533766353190373e-05,0.0002789582822729906
3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000161225,2.4233e-05,0.99999998,1.2131e-05,8.061e-05,-0.000369481,-0.000184741,-0.001730278,0.000574801,0.000529016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.4232215869284804e-05,0.00016122447953548225,-0.00036948004977306034,0.0,0.0,0.0,2.4232215869284804e-05,0.00016122447953548225,-0.00036948004977306034
